UNIQUE_ID,AGE,EDUCATION,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,GENDER,NATIVE_COUNTRY,EMPLOYER_TYPE,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME_NUM,INCOME
11621,43,bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United States,Private,7688,0,40,61510,>50K
11622,33,some-college,Never-married,Other-service,Not-in-family,Black,Male,United States,Private,0,0,40,40761,<=50K
11624,39,bachelors,Divorced,Sales,Unmarried,White,Male,United States,Private,0,0,60,35071,<=50K
11625,43,masters,Divorced,Exec-managerial,Unmarried,White,Female,United States,Private,0,2547,40,80697,>50K
11628,18,hs-grad,Never-married,Sales,Own-child,White,Female,United States,Private,0,0,20,31923,<=50K
1163,34,assoc-acdm,Separated,Other-service,Unmarried,White,Female,United States,Private,0,0,40,42967,<=50K
11637,40,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,0,0,46,69732,>50K
11639,42,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,50,68136,>50K
11640,42,some-college,Divorced,Exec-managerial,Unmarried,White,Female,United States,Private,0,0,45,33188,<=50K
11646,46,hs-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United States,Private,0,0,40,30917,<=50K
11647,23,hs-grad,Never-married,Sales,Other-relative,Black,Female,Jamaica,Private,0,0,25,25336,<=50K
11655,29,bachelors,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,50,86726,>50K
11657,23,11th,Divorced,Other-service,Unmarried,White,Female,United States,Private,0,0,35,39800,<=50K
11662,41,bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,68535,>50K
11664,30,doctorate,Never-married,Prof-specialty,Own-child,White,Male,United States,Private,0,0,20,21286,<=50K
11665,43,assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-inc,0,0,50,37527,<=50K
11676,36,bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United States,Private,0,0,40,63453,>50K
11683,20,some-college,Separated,Other-service,Own-child,White,Female,United States,Private,0,0,30,47173,<=50K
11687,40,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,5178,0,40,98792,>50K
11688,45,some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United States,Private,0,0,32,31935,<=50K
11703,35,hs-grad,Separated,Machine-op-inspct,Unmarried,White,Male,United States,Private,0,0,40,27540,<=50K
11704,46,some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United States,Private,0,0,40,72392,>50K
11705,24,bachelors,Never-married,Prof-specialty,Own-child,White,Female,United States,Private,0,0,8,24001,<=50K
11709,41,some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United States,Local-gov,0,0,40,30384,<=50K
11710,38,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,60,58350,>50K
11724,49,masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Local-gov,0,0,40,49199,<=50K
11725,35,hs-grad,Married-civ-spouse,Other-service,Husband,White,Male,United States,Local-gov,0,0,40,39936,<=50K
11733,18,some-college,Never-married,Other-service,Own-child,White,Female,United States,Private,0,0,15,42866,<=50K
11734,32,hs-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,46030,<=50K
11739,39,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,55,76481,>50K
11740,35,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,45,43127,<=50K
11741,40,5th-6th,Married-civ-spouse,Other-service,Husband,Other,Male,Mexico,Private,4064,0,40,48705,<=50K
11743,28,hs-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United States,Private,0,0,40,25838,<=50K
11745,18,some-college,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,35,26551,<=50K
11747,47,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,El Salvador,Local-gov,3411,0,40,35656,<=50K
11748,42,bachelors,Divorced,Adm-clerical,Own-child,White,Male,United States,Federal-gov,0,0,40,49988,<=50K
1175,19,some-college,Never-married,Craft-repair,Own-child,White,Male,United States,Self-emp-not-inc,0,0,20,39587,<=50K
11753,29,assoc-acdm,Never-married,Exec-managerial,Own-child,White,Male,United States,Private,0,0,40,41236,<=50K
11761,41,masters,Never-married,Adm-clerical,Not-in-family,Black,Female,United States,State-gov,0,0,40,29570,<=50K
1177,22,bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,Taiwan,Private,0,0,50,36277,<=50K
11771,36,assoc-voc,Never-married,Prof-specialty,Unmarried,Black,Female,United States,Private,0,0,38,45373,<=50K
11774,42,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,98019,>50K
11778,35,hs-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United States,Self-emp-not-inc,0,0,30,40790,<=50K
1180,43,bachelors,Separated,Prof-specialty,Unmarried,White,Female,United States,Private,0,0,40,33410,<=50K
1181,19,hs-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Local-gov,0,0,35,40192,<=50K
11812,36,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,56877,>50K
11814,29,hs-grad,Separated,Other-service,Unmarried,Black,Female,United States,Private,0,0,30,47883,<=50K
11816,50,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,36030,<=50K
11817,44,bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United States,Private,0,1902,40,61355,>50K
11821,24,masters,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,40,49103,<=50K
11822,46,hs-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United States,State-gov,0,0,40,20864,<=50K
11833,47,hs-grad,Divorced,Adm-clerical,Unmarried,White,Female,United States,Private,0,1504,35,41803,<=50K
11835,25,some-college,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,40,45773,<=50K
11845,33,bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United States,Private,0,0,40,42101,<=50K
11846,44,some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Self-emp-not-inc,0,0,40,49943,<=50K
11848,45,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,32333,<=50K
11871,18,10th,Never-married,Other-service,Own-child,White,Female,United States,Private,0,0,15,26796,<=50K
11879,31,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,1579,40,33791,<=50K
11883,27,hs-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United States,Private,0,0,34,27106,<=50K
11885,35,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,4386,0,35,55975,>50K
11886,29,hs-grad,Never-married,Machine-op-inspct,Other-relative,Other,Male,Ecuador,Private,0,0,40,25978,<=50K
11897,41,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,1485,44,89387,>50K
119,43,masters,Divorced,Exec-managerial,Unmarried,White,Female,United States,Self-emp-not-inc,0,0,45,59417,>50K
11900,34,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-inc,0,0,40,61855,>50K
11908,46,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Private,0,0,45,29053,<=50K
11912,33,bachelors,Separated,Exec-managerial,Not-in-family,Black,Female,United States,Private,0,0,45,44949,<=50K
11916,35,some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United States,State-gov,0,0,40,25248,<=50K
11917,40,hs-grad,Divorced,Adm-clerical,Unmarried,White,Female,United States,Private,0,0,50,42954,<=50K
11918,36,masters,Divorced,Prof-specialty,Unmarried,White,Male,United States,State-gov,5455,0,30,46430,<=50K
11922,26,masters,Never-married,Exec-managerial,Own-child,White,Male,United States,Private,0,0,38,26252,<=50K
11924,50,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,40,55228,>50K
11929,44,bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,40,73047,>50K
11931,48,some-college,Never-married,Exec-managerial,Not-in-family,White,Female,Ireland,Private,0,0,40,50636,>50K
11932,34,hs-grad,Separated,Handlers-cleaners,Unmarried,White,Female,United States,Private,0,0,40,36007,<=50K
11939,42,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,63936,>50K
11944,31,hs-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United States,Private,3325,0,40,31076,<=50K
11959,30,bachelors,Never-married,Sales,Not-in-family,White,Female,United States,Private,0,0,30,26936,<=50K
11966,45,bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United States,Private,0,0,48,50040,>50K
11970,47,some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,7298,0,40,69565,>50K
11987,44,some-college,Divorced,Adm-clerical,Unmarried,White,Female,United States,Private,0,0,40,40521,<=50K
11988,34,some-college,Divorced,Protective-serv,Own-child,White,Male,United States,Federal-gov,0,0,72,22912,<=50K
11989,22,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,England,Private,0,0,20,47970,<=50K
12000,32,12th,Divorced,Protective-serv,Own-child,White,Male,Mexico,Private,0,0,54,32320,<=50K
12003,34,hs-grad,Never-married,Craft-repair,Unmarried,White,Male,United States,Private,2036,0,30,22277,<=50K
1201,45,bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Self-emp-inc,0,0,60,79341,>50K
12013,37,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,50,33934,<=50K
12015,39,bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,60,43051,<=50K
12017,30,assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,46,36606,<=50K
12018,27,hs-grad,Married-AF-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,89416,>50K
12019,44,doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,76495,>50K
1203,41,bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United States,Private,0,0,50,41364,<=50K
12030,26,some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,52,64619,>50K
12034,34,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,33526,<=50K
12042,25,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Private,3137,0,40,32363,<=50K
12047,43,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United States,State-gov,0,0,40,47472,<=50K
1205,34,hs-grad,Divorced,Adm-clerical,Unmarried,White,Female,United States,Local-gov,0,0,33,28958,<=50K
1206,31,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,47,43018,<=50K
12061,38,masters,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Self-emp-not-inc,0,0,40,59793,>50K
12063,24,hs-grad,Never-married,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,40,42782,<=50K
12078,42,assoc-acdm,Divorced,Other-service,Not-in-family,White,Female,United States,State-gov,0,0,40,45345,<=50K
1208,41,bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,3103,0,40,79453,>50K
12082,35,1st-4th,Married-spouse-absent,Other-service,Not-in-family,White,Male,Guatemala,Private,0,0,40,31535,<=50K
1209,41,assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,55,36624,<=50K
12093,36,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Local-gov,0,1672,50,25981,<=50K
12103,25,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,45751,<=50K
12105,47,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Local-gov,0,0,60,91450,>50K
1211,33,bachelors,Married-civ-spouse,Sales,Wife,White,Female,United States,Private,0,0,45,50217,>50K
12116,45,hs-grad,Married-civ-spouse,Other-service,Husband,White,Male,United States,Self-emp-inc,0,0,40,70103,>50K
12127,31,assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,State-gov,0,0,38,47595,<=50K
12134,35,some-college,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,48,20755,<=50K
12137,23,bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Federal-gov,0,0,15,20669,<=50K
12138,39,some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,45632,<=50K
12139,39,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,30,33772,<=50K
12143,39,hs-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United States,Private,0,0,45,34553,<=50K
12145,25,bachelors,Never-married,Adm-clerical,Own-child,Black,Male,United States,Private,0,0,35,28515,<=50K
12148,22,hs-grad,Never-married,Craft-repair,Unmarried,White,Female,Mexico,Private,0,0,36,32240,<=50K
12157,36,some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,United States,Private,0,0,40,36700,<=50K
12158,36,prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Self-emp-not-inc,0,0,55,53231,>50K
12170,49,hs-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,China,Private,0,0,40,28387,<=50K
12174,33,doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Self-emp-inc,0,0,60,25430,<=50K
12199,38,hs-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,40,95249,>50K
122,35,9th,Married-civ-spouse,Farming-fishing,Husband,Black,Male,United States,Federal-gov,0,0,40,47244,<=50K
1220,29,some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,0,0,40,34705,<=50K
12201,27,10th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,United States,Private,0,0,55,41312,<=50K
12204,38,hs-grad,Never-married,Adm-clerical,Unmarried,White,Female,United States,Private,0,0,40,29508,<=50K
12206,33,some-college,Separated,Tech-support,Not-in-family,White,Male,United States,State-gov,0,0,12,28695,<=50K
12208,34,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,France,Private,0,0,50,30721,<=50K
12209,46,bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United States,Private,0,0,30,56598,>50K
12216,43,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,4064,0,38,31137,<=50K
12222,27,some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,33851,<=50K
12225,31,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,40953,<=50K
12227,26,bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,45,24504,<=50K
12228,45,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-inc,0,0,48,35399,<=50K
1224,48,some-college,Divorced,Other-service,Unmarried,Black,Female,United States,Private,0,0,35,22683,<=50K
12244,45,some-college,Divorced,Sales,Not-in-family,White,Female,United States,Private,0,0,55,37591,<=50K
12246,38,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,45,36598,<=50K
1225,20,assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,40,21492,<=50K
12258,41,hs-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,40,37542,<=50K
12262,35,hs-grad,Divorced,Exec-managerial,Unmarried,White,Female,United States,Private,0,0,40,67626,>50K
12270,19,some-college,Never-married,Other-service,Not-in-family,White,Female,United States,Private,0,0,30,20519,<=50K
12271,20,assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,30,34560,<=50K
12277,47,hs-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Private,0,1974,40,24218,<=50K
12278,22,10th,Never-married,Craft-repair,Other-relative,White,Male,United States,Private,0,0,30,20457,<=50K
12288,25,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,84961,>50K
12311,22,some-college,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,10,32091,<=50K
12315,47,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-not-inc,0,0,40,61064,>50K
12324,37,masters,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,7688,0,50,93501,>50K
12331,38,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,55140,>50K
12334,27,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,42,47747,<=50K
12335,42,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,El Salvador,Private,0,0,40,26896,<=50K
12349,36,masters,Never-married,Prof-specialty,Not-in-family,Black,Female,United States,Local-gov,0,0,40,22998,<=50K
12351,43,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,15024,0,55,82880,>50K
12357,27,hs-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United States,Private,0,0,40,35158,<=50K
1236,46,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-not-inc,0,0,45,83078,>50K
12363,34,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Nicaragua,Private,0,0,40,28013,<=50K
12368,48,masters,Divorced,Prof-specialty,Unmarried,White,Female,United States,State-gov,0,0,40,44114,<=50K
12390,30,hs-grad,Divorced,Adm-clerical,Own-child,White,Female,United States,Private,0,0,40,48809,<=50K
12400,42,some-college,Married-civ-spouse,Protective-serv,Husband,Other,Male,United States,Local-gov,0,0,40,81949,>50K
